6.223402500152587891e+00,6.278336524963378906e+00,6.283220291137695312e+00,6.302371501922607422e+00,6.337727069854736328e+00,6.364088535308837891e+00,6.356916427612304688e+00,6.380464076995849609e+00,6.390182018280029297e+00,6.397706508636474609e+00,6.395045280456542969e+00,6.316653251647949219e+00,6.171613216400146484e+00,5.989425659179687500e+00,5.733821868896484375e+00,5.618059158325195312e+00,5.634751796722412109e+00,5.728537559509277344e+00,5.804216861724853516e+00,5.873451232910156250e+00,5.972889900207519531e+00,6.034340381622314453e+00,6.142682075500488281e+00,6.262791156768798828e+00,6.250376701354980469e+00,6.208847522735595703e+00,6.266374588012695312e+00,6.290456771850585938e+00,6.361422061920166016e+00,6.433526992797851562e+00,6.528285503387451172e+00,6.654690265655517578e+00,6.747251987457275391e+00,6.830191612243652344e+00,6.935618877410888672e+00,7.009029388427734375e+00,7.042746543884277344e+00,7.088796615600585938e+00,7.255173683166503906e+00,7.397610664367675781e+00,7.564237594604492188e+00,7.629255771636962891e+00,7.679213047027587891e+00,7.726682186126708984e+00,7.706656455993652344e+00,7.734121322631835938e+00,7.757248401641845703e+00,7.756013393402099609e+00,7.764272212982177734e+00,7.815460681915283203e+00,7.894917964935302734e+00,7.919195175170898438e+00,7.929801940917968750e+00,7.934732913970947266e+00,7.945806980133056641e+00,7.919956684112548828e+00,7.925445556640625000e+00,7.919981479644775391e+00,7.924757003784179688e+00,7.940791606903076172e+00,7.927217960357666016e+00,7.917214870452880859e+00,7.927133560180664062e+00,7.950806617736816406e+00,7.914319992065429688e+00,7.881607532501220703e+00,7.788196086883544922e+00,7.762590885162353516e+00,7.787939071655273438e+00,7.829571723937988281e+00,7.806511402130126953e+00,7.822537422180175781e+00,7.859310626983642578e+00,7.906801223754882812e+00,7.962055206298828125e+00,7.994861125946044922e+00,8.006393432617187500e+00,8.015851020812988281e+00,8.062571525573730469e+00,8.176327705383300781e+00,8.320082664489746094e+00,8.424809455871582031e+00,8.497858047485351562e+00,8.557569503784179688e+00,8.607439994812011719e+00,8.630123138427734375e+00,8.656202316284179688e+00,8.676002502441406250e+00,8.713681221008300781e+00,8.725740432739257812e+00,8.762263298034667969e+00,8.821002006530761719e+00,8.858798027038574219e+00,8.903930664062500000e+00,8.940276145935058594e+00,8.986195564270019531e+00,9.001540184020996094e+00,9.032054901123046875e+00,9.063089370727539062e+00,9.095709800720214844e+00,9.118483543395996094e+00,9.150947570800781250e+00,9.162027359008789062e+00,9.160774230957031250e+00,9.165586471557617188e+00,9.172332763671875000e+00,9.170557022094726562e+00,9.170218467712402344e+00,9.156650543212890625e+00,9.140560150146484375e+00,9.132080078125000000e+00,9.113573074340820312e+00,9.087702751159667969e+00,9.063708305358886719e+00,9.036211967468261719e+00,9.010631561279296875e+00,8.971472740173339844e+00,8.939967155456542969e+00,8.909316062927246094e+00,8.871164321899414062e+00,8.824301719665527344e+00,8.774332046508789062e+00,8.723543167114257812e+00,8.678162574768066406e+00,8.635718345642089844e+00,8.585637092590332031e+00,8.543090820312500000e+00,8.503403663635253906e+00,8.451865196228027344e+00,8.400856971740722656e+00,8.357268333435058594e+00,8.311082839965820312e+00,8.254333496093750000e+00,8.194061279296875000e+00,8.130877494812011719e+00,8.074112892150878906e+00,8.007709503173828125e+00,7.949792861938476562e+00,7.889733314514160156e+00,7.827574253082275391e+00,7.764256000518798828e+00,7.695414543151855469e+00,7.623988628387451172e+00,7.552079677581787109e+00,7.475064754486083984e+00,7.404700279235839844e+00,7.329332351684570312e+00,7.259018898010253906e+00,7.182354450225830078e+00,7.109803676605224609e+00,7.034832477569580078e+00,6.971057891845703125e+00,6.907131671905517578e+00,6.847805500030517578e+00,6.792614459991455078e+00,6.738499641418457031e+00,6.677708625793457031e+00,6.612757682800292969e+00,6.550086021423339844e+00,6.483933448791503906e+00,6.421494960784912109e+00,6.357274532318115234e+00,6.298233509063720703e+00,6.247027397155761719e+00,6.193884849548339844e+00,6.135612010955810547e+00,6.076420307159423828e+00,6.019071578979492188e+00,5.965862751007080078e+00,5.911973476409912109e+00,5.861189842224121094e+00,5.807188510894775391e+00,5.752073287963867188e+00,5.692636489868164062e+00,5.631430149078369141e+00,5.577023506164550781e+00,5.530418395996093750e+00,5.483992099761962891e+00,5.451101303100585938e+00,5.425415039062500000e+00,5.394520759582519531e+00,5.358688354492187500e+00,5.322169780731201172e+00,5.286965370178222656e+00,5.256666183471679688e+00,5.236591339111328125e+00,5.215119838714599609e+00,5.192811489105224609e+00,5.174859523773193359e+00,5.155335903167724609e+00,5.134133338928222656e+00,5.112881183624267578e+00,5.100360393524169922e+00,5.089807987213134766e+00,5.078256130218505859e+00,5.071604728698730469e+00,5.061887264251708984e+00,5.058700561523437500e+00,5.051793575286865234e+00,5.047067165374755859e+00,5.044771671295166016e+00,5.051231384277343750e+00,5.051714897155761719e+00,5.048675537109375000e+00,5.056658267974853516e+00,5.068724155426025391e+00,5.081900119781494141e+00,5.094924449920654297e+00,5.108868598937988281e+00,5.115701675415039062e+00,5.125880718231201172e+00,5.133354663848876953e+00,5.142922878265380859e+00,5.156254768371582031e+00,5.166923522949218750e+00,5.186806201934814453e+00,5.200720310211181641e+00,5.221755504608154297e+00,5.243891239166259766e+00,5.262321472167968750e+00,5.286917686462402344e+00,5.317363262176513672e+00,5.354455471038818359e+00,5.403411388397216797e+00,5.447482109069824219e+00,5.492920398712158203e+00,5.551793098449707031e+00,5.616489887237548828e+00,5.685952186584472656e+00,5.756709575653076172e+00,5.837427139282226562e+00,5.915185928344726562e+00,5.995417594909667969e+00,6.064952850341796875e+00,6.134204387664794922e+00,6.186915874481201172e+00,6.232614994049072266e+00,6.272138118743896484e+00,6.312292098999023438e+00,6.344359874725341797e+00,6.375463962554931641e+00,6.412026882171630859e+00,6.438611030578613281e+00,6.463973522186279297e+00,6.489654541015625000e+00,6.520738124847412109e+00,6.541536331176757812e+00,6.553921699523925781e+00,6.561215877532958984e+00,6.572311401367187500e+00,6.578527927398681641e+00,6.591400623321533203e+00,6.607904911041259766e+00,6.620247840881347656e+00,6.636966705322265625e+00,6.646419525146484375e+00,6.644866943359375000e+00,6.643846511840820312e+00,6.641568183898925781e+00,6.639594554901123047e+00,6.640314102172851562e+00,6.642840862274169922e+00,6.651959896087646484e+00,6.655822277069091797e+00,6.651242256164550781e+00,6.644816398620605469e+00,6.636688232421875000e+00,6.623707771301269531e+00,6.607945442199707031e+00,6.596605777740478516e+00,6.583490371704101562e+00,6.564538002014160156e+00,6.546744823455810547e+00,6.536288261413574219e+00,6.522551059722900391e+00,6.516502857208251953e+00,6.506106853485107422e+00,6.493914127349853516e+00,6.482044219970703125e+00,6.463300704956054688e+00,6.443471431732177734e+00,6.420850753784179688e+00,6.407235145568847656e+00,6.389150619506835938e+00,6.375718116760253906e+00,6.351491451263427734e+00,6.341187477111816406e+00,6.324467658996582031e+00,6.318597316741943359e+00,6.301914215087890625e+00,6.285708427429199219e+00,6.274084568023681641e+00,6.260674953460693359e+00,6.250915050506591797e+00,6.239628791809082031e+00,6.241142272949218750e+00,6.234890460968017578e+00,6.232878208160400391e+00,6.222964286804199219e+00,6.202538013458251953e+00,6.176498889923095703e+00,6.156175136566162109e+00,6.121682167053222656e+00,6.087790966033935547e+00,6.057173728942871094e+00,6.031630516052246094e+00,5.999384880065917969e+00,5.971614360809326172e+00,5.942393779754638672e+00,5.922795772552490234e+00,5.902299404144287109e+00,5.886729717254638672e+00,5.878218650817871094e+00,5.867063045501708984e+00,5.859645366668701172e+00,5.853347301483154297e+00,5.847506523132324219e+00,5.842572212219238281e+00,5.836327075958251953e+00,5.829327583312988281e+00,5.819377422332763672e+00,5.812139987945556641e+00,5.799432754516601562e+00,5.793035507202148438e+00,5.782864570617675781e+00,5.773552894592285156e+00,5.765874862670898438e+00,5.764995574951171875e+00,5.759622097015380859e+00,5.755006313323974609e+00,5.751872062683105469e+00,5.749117374420166016e+00,5.746791839599609375e+00,5.741666793823242188e+00,5.732393264770507812e+00,5.721077919006347656e+00,5.710445880889892578e+00,5.702805519104003906e+00,5.694107532501220703e+00,5.687852859497070312e+00,5.687826156616210938e+00,5.684448242187500000e+00,5.684705734252929688e+00,5.685641765594482422e+00,5.685509204864501953e+00,5.684440612792968750e+00,5.689831256866455078e+00,5.693825721740722656e+00,5.692231178283691406e+00,5.692573547363281250e+00,5.697660923004150391e+00,5.699755191802978516e+00,5.702219963073730469e+00,5.703007221221923828e+00,5.707134246826171875e+00,5.715065956115722656e+00,5.719852447509765625e+00,5.726392745971679688e+00,5.732660770416259766e+00,5.741145133972167969e+00,5.749796867370605469e+00,5.755766391754150391e+00,5.760312080383300781e+00,5.765744209289550781e+00,5.769913196563720703e+00,5.779175758361816406e+00,5.793475151062011719e+00,5.805682182312011719e+00,5.821655750274658203e+00,5.834287643432617188e+00,5.843209743499755859e+00,5.852985382080078125e+00,5.863467216491699219e+00,5.874766349792480469e+00,5.887593746185302734e+00,5.898921012878417969e+00,5.912460327148437500e+00,5.926228046417236328e+00,5.939098358154296875e+00,5.950102329254150391e+00,5.964414119720458984e+00,5.976776599884033203e+00,5.985949516296386719e+00,5.993813037872314453e+00,6.002498149871826172e+00,6.009612560272216797e+00,6.019710540771484375e+00,6.023642539978027344e+00,6.030136108398437500e+00,6.036067485809326172e+00,6.039674282073974609e+00,6.041123390197753906e+00,6.040124893188476562e+00,6.042254924774169922e+00,6.045884132385253906e+00,6.046586036682128906e+00,6.053537368774414062e+00,6.059509277343750000e+00,6.061694622039794922e+00,6.066194057464599609e+00,6.071445465087890625e+00,6.074984073638916016e+00,6.079423904418945312e+00,6.080983161926269531e+00,6.085106849670410156e+00,6.090114116668701172e+00,6.095169544219970703e+00,6.103879928588867188e+00,6.109676361083984375e+00,6.113077163696289062e+00,6.122444152832031250e+00,6.132432937622070312e+00,6.140339851379394531e+00,6.150585174560546875e+00,6.161674022674560547e+00,6.176165580749511719e+00,6.190182685852050781e+00,6.203149318695068359e+00,6.216847419738769531e+00,6.231260299682617188e+00,6.246521472930908203e+00,6.261076927185058594e+00,6.274055004119873047e+00,6.288087844848632812e+00,6.305226325988769531e+00,6.320390701293945312e+00,6.333593368530273438e+00,6.350631713867187500e+00,6.366360664367675781e+00,6.380769252777099609e+00,6.392995834350585938e+00,6.404053688049316406e+00,6.415420532226562500e+00,6.426104545593261719e+00,6.436120986938476562e+00,6.443512439727783203e+00,6.450006961822509766e+00,6.455254554748535156e+00,6.459684371948242188e+00,6.464620590209960938e+00,6.469568252563476562e+00,6.476109504699707031e+00,6.482876777648925781e+00,6.488963603973388672e+00,6.496228694915771484e+00,6.503034114837646484e+00,6.509648799896240234e+00,6.515202045440673828e+00,6.521164894104003906e+00,6.528466701507568359e+00,6.534340858459472656e+00,6.539760589599609375e+00,6.544397830963134766e+00,6.550353527069091797e+00,6.555121898651123047e+00,6.559148788452148438e+00,6.566210746765136719e+00,6.570972919464111328e+00,6.575119018554687500e+00,6.582100391387939453e+00,6.587944984436035156e+00,6.595754623413085938e+00,6.602297306060791016e+00,6.608819007873535156e+00,6.616873264312744141e+00,6.625634193420410156e+00,6.633209228515625000e+00,6.640605926513671875e+00,6.648733139038085938e+00,6.657094955444335938e+00,6.665153026580810547e+00,6.670631885528564453e+00,6.677647590637207031e+00,6.681920051574707031e+00,6.684186458587646484e+00,6.688409328460693359e+00,6.692368030548095703e+00,6.695756912231445312e+00,6.696042537689208984e+00,6.695828914642333984e+00,6.695219993591308594e+00,6.695006847381591797e+00,6.694453716278076172e+00,6.695167064666748047e+00,6.693457603454589844e+00,6.692685604095458984e+00,6.687914371490478516e+00,6.681911468505859375e+00,6.676249980926513672e+00,6.669357299804687500e+00,6.665564060211181641e+00,6.660264968872070312e+00,6.653880119323730469e+00,6.646172046661376953e+00,6.638265132904052734e+00,6.628191471099853516e+00,6.618560791015625000e+00,6.608988285064697266e+00,6.598244667053222656e+00,6.588040828704833984e+00,6.575945854187011719e+00,6.564239978790283203e+00,6.553519725799560547e+00,6.541374206542968750e+00,6.526986122131347656e+00,6.512244701385498047e+00,6.493549823760986328e+00,6.474953651428222656e+00,6.457074642181396484e+00,6.438868522644042969e+00,6.417156696319580078e+00,6.397415161132812500e+00,6.378335475921630859e+00,6.363125324249267578e+00,6.347953796386718750e+00,6.333824634552001953e+00,6.319520950317382812e+00,6.304400920867919922e+00,6.287549972534179688e+00,6.271174907684326172e+00,6.253043174743652344e+00,6.235801219940185547e+00,6.219810009002685547e+00,6.202600955963134766e+00,6.186987400054931641e+00,6.169364452362060547e+00,6.153856277465820312e+00,6.136466026306152344e+00,6.119391918182373047e+00,6.102804660797119141e+00,6.085142135620117188e+00,6.070473194122314453e+00,6.050520896911621094e+00,6.030943870544433594e+00,6.013520717620849609e+00,5.995557308197021484e+00,5.979349613189697266e+00,5.965169906616210938e+00,5.952513217926025391e+00,5.939977645874023438e+00,5.927353382110595703e+00,5.914511680603027344e+00,5.900685787200927734e+00,5.888450145721435547e+00,5.876438140869140625e+00,5.865111827850341797e+00,5.856819152832031250e+00,5.850255966186523438e+00,5.840498447418212891e+00,5.832464694976806641e+00,5.820699691772460938e+00,5.812041282653808594e+00,5.802321910858154297e+00,5.794888496398925781e+00,5.788177013397216797e+00,5.780579090118408203e+00,5.774937629699707031e+00,5.766138553619384766e+00,5.759885787963867188e+00,5.751416206359863281e+00,5.743525505065917969e+00,5.733892440795898438e+00,5.723637580871582031e+00,5.713812351226806641e+00,5.700969696044921875e+00,5.690855503082275391e+00,5.678519725799560547e+00,5.669259548187255859e+00,5.661720275878906250e+00,5.656390190124511719e+00,5.649570465087890625e+00,5.642724514007568359e+00,5.638473987579345703e+00,5.633856773376464844e+00,5.627838134765625000e+00,5.622879505157470703e+00,5.618624210357666016e+00,5.613923072814941406e+00,5.606959819793701172e+00,5.600492477416992188e+00,5.596700191497802734e+00,5.591807842254638672e+00,5.588798522949218750e+00,5.585347175598144531e+00,5.582468032836914062e+00,5.578111171722412109e+00,5.572717189788818359e+00,5.567984580993652344e+00,5.564103603363037109e+00,5.560393333435058594e+00,5.554591178894042969e+00,5.552670955657958984e+00,5.550671100616455078e+00,5.551267623901367188e+00,5.552043914794921875e+00,5.550329208374023438e+00,5.550756454467773438e+00,5.551641464233398438e+00,5.554114341735839844e+00,5.555019378662109375e+00,5.557493686676025391e+00,5.557946205139160156e+00,5.554673194885253906e+00,5.552496433258056641e+00,5.547390937805175781e+00,5.542672157287597656e+00,5.543779373168945312e+00,5.545482635498046875e+00,5.551074504852294922e+00,5.554529666900634766e+00,5.555916786193847656e+00,5.557169914245605469e+00,5.558033943176269531e+00,5.555742740631103516e+00,5.550576210021972656e+00,5.542095661163330078e+00,5.537707328796386719e+00,5.534380912780761719e+00,5.529132843017578125e+00,5.531293392181396484e+00,5.532600879669189453e+00,5.530237674713134766e+00,5.529617786407470703e+00,5.527614593505859375e+00,5.523518562316894531e+00,5.519806861877441406e+00,5.510660648345947266e+00,5.497556209564208984e+00,5.495870113372802734e+00,5.491198539733886719e+00,5.476756095886230469e+00,5.473981857299804688e+00,5.469202518463134766e+00,5.477153301239013672e+00,5.475419998168945312e+00,5.463955879211425781e+00,5.461709976196289062e+00,5.465235710144042969e+00,5.449432849884033203e+00,5.397469997406005859e+00
